File,SWE_Sum_mm,,,Year,SWE Sum
20010408_northern_hemisphere_swe_0.25grid.nc,14,,,2001,0.102941176
20010409_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010410_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010411_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010412_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010413_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010414_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010415_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010416_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010417_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010418_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010419_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010420_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010421_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010422_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010424_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010425_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010426_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010427_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010428_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010429_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010430_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010501_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010502_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010503_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010504_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010505_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010506_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010507_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010508_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010509_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010521_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010522_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010523_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010524_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010525_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010526_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010527_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20010528_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011002_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011003_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011004_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011008_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011009_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011010_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011013_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011014_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011015_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011016_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011017_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011018_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011019_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011020_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011021_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011022_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011023_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011024_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011025_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011026_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011027_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011028_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011029_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011030_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011031_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011101_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011102_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011103_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011104_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011105_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011106_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011107_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011108_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011109_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011110_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011111_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011112_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011113_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011114_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011115_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011116_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011117_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011118_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011119_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011120_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011121_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011122_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011123_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011124_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011125_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011126_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011127_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011128_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011129_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011130_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011201_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011202_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011203_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011204_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011205_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011206_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011208_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011209_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011210_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011211_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011212_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011213_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011214_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011216_northern_hemisphere_swe_0.25grid.nc,19,,,2001,0.139705882
20011217_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011218_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011219_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011220_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011221_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011222_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011223_northern_hemisphere_swe_0.25grid.nc,0,,,2001,0
20011224_northern_hemisphere_swe_0.25grid.nc,8,,,2001,0.058823529
20011225_northern_hemisphere_swe_0.25grid.nc,69,,,2001,0.507352941
20011226_northern_hemisphere_swe_0.25grid.nc,112,,,2001,0.823529412
20011227_northern_hemisphere_swe_0.25grid.nc,129,,,2001,0.948529412
20011228_northern_hemisphere_swe_0.25grid.nc,192,,,2001,1.411764706
20011229_northern_hemisphere_swe_0.25grid.nc,259,,,2001,1.904411765
20011230_northern_hemisphere_swe_0.25grid.nc,316,,,2001,2.323529412
20011231_northern_hemisphere_swe_0.25grid.nc,349,,,2001,2.566176471
20020101_northern_hemisphere_swe_0.25grid.nc,323,,,2002,2.375
20020102_northern_hemisphere_swe_0.25grid.nc,304,,,2002,2.235294118
20020103_northern_hemisphere_swe_0.25grid.nc,244,,,2002,1.794117647
20020104_northern_hemisphere_swe_0.25grid.nc,247,,,2002,1.816176471
20020105_northern_hemisphere_swe_0.25grid.nc,212,,,2002,1.558823529
20020106_northern_hemisphere_swe_0.25grid.nc,208,,,2002,1.529411765
20020107_northern_hemisphere_swe_0.25grid.nc,341,,,2002,2.507352941
20020108_northern_hemisphere_swe_0.25grid.nc,290,,,2002,2.132352941
20020109_northern_hemisphere_swe_0.25grid.nc,263,,,2002,1.933823529
20020110_northern_hemisphere_swe_0.25grid.nc,201,,,2002,1.477941176
20020111_northern_hemisphere_swe_0.25grid.nc,112,,,2002,0.823529412
20020112_northern_hemisphere_swe_0.25grid.nc,97,,,2002,0.713235294
20020113_northern_hemisphere_swe_0.25grid.nc,226,,,2002,1.661764706
20020114_northern_hemisphere_swe_0.25grid.nc,236,,,2002,1.735294118
20020115_northern_hemisphere_swe_0.25grid.nc,269,,,2002,1.977941176
20020116_northern_hemisphere_swe_0.25grid.nc,1812,,,2002,13.32352941
20020117_northern_hemisphere_swe_0.25grid.nc,1925,,,2002,14.15441176
20020118_northern_hemisphere_swe_0.25grid.nc,2405,,,2002,17.68382353
20020119_northern_hemisphere_swe_0.25grid.nc,2779,,,2002,20.43382353
20020120_northern_hemisphere_swe_0.25grid.nc,2285,,,2002,16.80147059
20020121_northern_hemisphere_swe_0.25grid.nc,1820,,,2002,13.38235294
20020122_northern_hemisphere_swe_0.25grid.nc,2371,,,2002,17.43382353
20020123_northern_hemisphere_swe_0.25grid.nc,1423,,,2002,10.46323529
20020124_northern_hemisphere_swe_0.25grid.nc,957,,,2002,7.036764706
20020125_northern_hemisphere_swe_0.25grid.nc,880,,,2002,6.470588235
20020126_northern_hemisphere_swe_0.25grid.nc,784,,,2002,5.764705882
20020127_northern_hemisphere_swe_0.25grid.nc,662,,,2002,4.867647059
20020128_northern_hemisphere_swe_0.25grid.nc,499,,,2002,3.669117647
20020129_northern_hemisphere_swe_0.25grid.nc,572,,,2002,4.205882353
20020130_northern_hemisphere_swe_0.25grid.nc,988,,,2002,7.264705882
20020131_northern_hemisphere_swe_0.25grid.nc,2014,,,2002,14.80882353
20020201_northern_hemisphere_swe_0.25grid.nc,2239,,,2002,16.46323529
20020202_northern_hemisphere_swe_0.25grid.nc,2531,,,2002,18.61029412
20020203_northern_hemisphere_swe_0.25grid.nc,2513,,,2002,18.47794118
20020204_northern_hemisphere_swe_0.25grid.nc,3060,,,2002,22.5
20020205_northern_hemisphere_swe_0.25grid.nc,3300,,,2002,24.26470588
20020206_northern_hemisphere_swe_0.25grid.nc,3042,,,2002,22.36764706
20020207_northern_hemisphere_swe_0.25grid.nc,2757,,,2002,20.27205882
20020208_northern_hemisphere_swe_0.25grid.nc,2273,,,2002,16.71323529
20020209_northern_hemisphere_swe_0.25grid.nc,2792,,,2002,20.52941176
20020210_northern_hemisphere_swe_0.25grid.nc,1504,,,2002,11.05882353
20020211_northern_hemisphere_swe_0.25grid.nc,2079,,,2002,15.28676471
20020212_northern_hemisphere_swe_0.25grid.nc,1461,,,2002,10.74264706
20020213_northern_hemisphere_swe_0.25grid.nc,2106,,,2002,15.48529412
20020214_northern_hemisphere_swe_0.25grid.nc,2138,,,2002,15.72058824
20020215_northern_hemisphere_swe_0.25grid.nc,2253,,,2002,16.56617647
20020216_northern_hemisphere_swe_0.25grid.nc,1135,,,2002,8.345588235
20020217_northern_hemisphere_swe_0.25grid.nc,2121,,,2002,15.59558824
20020218_northern_hemisphere_swe_0.25grid.nc,1959,,,2002,14.40441176
20020219_northern_hemisphere_swe_0.25grid.nc,1128,,,2002,8.294117647
20020220_northern_hemisphere_swe_0.25grid.nc,877,,,2002,6.448529412
20020221_northern_hemisphere_swe_0.25grid.nc,559,,,2002,4.110294118
20020222_northern_hemisphere_swe_0.25grid.nc,1281,,,2002,9.419117647
20020223_northern_hemisphere_swe_0.25grid.nc,864,,,2002,6.352941176
20020224_northern_hemisphere_swe_0.25grid.nc,463,,,2002,3.404411765
20020225_northern_hemisphere_swe_0.25grid.nc,386,,,2002,2.838235294
20020226_northern_hemisphere_swe_0.25grid.nc,550,,,2002,4.044117647
20020227_northern_hemisphere_swe_0.25grid.nc,1405,,,2002,10.33088235
20020228_northern_hemisphere_swe_0.25grid.nc,1695,,,2002,12.46323529
20020301_northern_hemisphere_swe_0.25grid.nc,1718,,,2002,12.63235294
20020302_northern_hemisphere_swe_0.25grid.nc,1871,,,2002,13.75735294
20020303_northern_hemisphere_swe_0.25grid.nc,947,,,2002,6.963235294
20020304_northern_hemisphere_swe_0.25grid.nc,1128,,,2002,8.294117647
20020305_northern_hemisphere_swe_0.25grid.nc,1211,,,2002,8.904411765
20020306_northern_hemisphere_swe_0.25grid.nc,1437,,,2002,10.56617647
20020307_northern_hemisphere_swe_0.25grid.nc,1112,,,2002,8.176470588
20020308_northern_hemisphere_swe_0.25grid.nc,1348,,,2002,9.911764706
20020309_northern_hemisphere_swe_0.25grid.nc,432,,,2002,3.176470588
20020310_northern_hemisphere_swe_0.25grid.nc,435,,,2002,3.198529412
20020311_northern_hemisphere_swe_0.25grid.nc,458,,,2002,3.367647059
20020312_northern_hemisphere_swe_0.25grid.nc,319,,,2002,2.345588235
20020313_northern_hemisphere_swe_0.25grid.nc,199,,,2002,1.463235294
20020314_northern_hemisphere_swe_0.25grid.nc,107,,,2002,0.786764706
20020315_northern_hemisphere_swe_0.25grid.nc,78,,,2002,0.573529412
20020316_northern_hemisphere_swe_0.25grid.nc,37,,,2002,0.272058824
20020317_northern_hemisphere_swe_0.25grid.nc,32,,,2002,0.235294118
20020318_northern_hemisphere_swe_0.25grid.nc,59,,,2002,0.433823529
20020319_northern_hemisphere_swe_0.25grid.nc,75,,,2002,0.551470588
20020320_northern_hemisphere_swe_0.25grid.nc,47,,,2002,0.345588235
20020321_northern_hemisphere_swe_0.25grid.nc,78,,,2002,0.573529412
20020322_northern_hemisphere_swe_0.25grid.nc,301,,,2002,2.213235294
20020323_northern_hemisphere_swe_0.25grid.nc,373,,,2002,2.742647059
20020324_northern_hemisphere_swe_0.25grid.nc,270,,,2002,1.985294118
20020325_northern_hemisphere_swe_0.25grid.nc,307,,,2002,2.257352941
20020326_northern_hemisphere_swe_0.25grid.nc,348,,,2002,2.558823529
20020327_northern_hemisphere_swe_0.25grid.nc,444,,,2002,3.264705882
20020328_northern_hemisphere_swe_0.25grid.nc,225,,,2002,1.654411765
20020329_northern_hemisphere_swe_0.25grid.nc,108,,,2002,0.794117647
20020330_northern_hemisphere_swe_0.25grid.nc,54,,,2002,0.397058824
20020331_northern_hemisphere_swe_0.25grid.nc,27,,,2002,0.198529412
20020401_northern_hemisphere_swe_0.25grid.nc,38,,,2002,0.279411765
20020402_northern_hemisphere_swe_0.25grid.nc,32,,,2002,0.235294118
20020403_northern_hemisphere_swe_0.25grid.nc,134,,,2002,0.985294118
20020404_northern_hemisphere_swe_0.25grid.nc,73,,,2002,0.536764706
20020405_northern_hemisphere_swe_0.25grid.nc,51,,,2002,0.375
20020406_northern_hemisphere_swe_0.25grid.nc,52,,,2002,0.382352941
20020407_northern_hemisphere_swe_0.25grid.nc,14,,,2002,0.102941176
20020408_northern_hemisphere_swe_0.25grid.nc,1,,,2002,0.007352941
20020409_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020410_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020411_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020412_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020413_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020414_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020415_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020416_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020417_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020418_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020419_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020420_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020421_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020422_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020423_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020424_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020425_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020426_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020427_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020428_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020429_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020430_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020501_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020502_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020503_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020520_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020523_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020524_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020525_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020526_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20020527_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021002_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021003_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021004_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021005_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021006_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021007_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021008_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021009_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021011_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021012_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021013_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021014_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021017_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021019_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021020_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021022_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021023_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021024_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021025_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021026_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021027_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021028_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021029_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021030_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021031_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021101_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021102_northern_hemisphere_swe_0.25grid.nc,12,,,2002,0.088235294
20021103_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021104_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021105_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021106_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021107_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021108_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021109_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021110_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021111_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021112_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021113_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021114_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021115_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021116_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021117_northern_hemisphere_swe_0.25grid.nc,22,,,2002,0.161764706
20021118_northern_hemisphere_swe_0.25grid.nc,75,,,2002,0.551470588
20021119_northern_hemisphere_swe_0.25grid.nc,25,,,2002,0.183823529
20021120_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021121_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021122_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021123_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021124_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021125_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021126_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021127_northern_hemisphere_swe_0.25grid.nc,71,,,2002,0.522058824
20021128_northern_hemisphere_swe_0.25grid.nc,64,,,2002,0.470588235
20021129_northern_hemisphere_swe_0.25grid.nc,88,,,2002,0.647058824
20021130_northern_hemisphere_swe_0.25grid.nc,10,,,2002,0.073529412
20021201_northern_hemisphere_swe_0.25grid.nc,220,,,2002,1.617647059
20021202_northern_hemisphere_swe_0.25grid.nc,400,,,2002,2.941176471
20021203_northern_hemisphere_swe_0.25grid.nc,366,,,2002,2.691176471
20021204_northern_hemisphere_swe_0.25grid.nc,442,,,2002,3.25
20021206_northern_hemisphere_swe_0.25grid.nc,412,,,2002,3.029411765
20021207_northern_hemisphere_swe_0.25grid.nc,340,,,2002,2.5
20021208_northern_hemisphere_swe_0.25grid.nc,338,,,2002,2.485294118
20021209_northern_hemisphere_swe_0.25grid.nc,341,,,2002,2.507352941
20021210_northern_hemisphere_swe_0.25grid.nc,311,,,2002,2.286764706
20021211_northern_hemisphere_swe_0.25grid.nc,246,,,2002,1.808823529
20021212_northern_hemisphere_swe_0.25grid.nc,204,,,2002,1.5
20021213_northern_hemisphere_swe_0.25grid.nc,156,,,2002,1.147058824
20021214_northern_hemisphere_swe_0.25grid.nc,108,,,2002,0.794117647
20021215_northern_hemisphere_swe_0.25grid.nc,71,,,2002,0.522058824
20021216_northern_hemisphere_swe_0.25grid.nc,744,,,2002,5.470588235
20021217_northern_hemisphere_swe_0.25grid.nc,822,,,2002,6.044117647
20021218_northern_hemisphere_swe_0.25grid.nc,340,,,2002,2.5
20021219_northern_hemisphere_swe_0.25grid.nc,241,,,2002,1.772058824
20021220_northern_hemisphere_swe_0.25grid.nc,0,,,2002,0
20021221_northern_hemisphere_swe_0.25grid.nc,179,,,2002,1.316176471
20021222_northern_hemisphere_swe_0.25grid.nc,176,,,2002,1.294117647
20021223_northern_hemisphere_swe_0.25grid.nc,222,,,2002,1.632352941
20021224_northern_hemisphere_swe_0.25grid.nc,315,,,2002,2.316176471
20021225_northern_hemisphere_swe_0.25grid.nc,664,,,2002,4.882352941
20021226_northern_hemisphere_swe_0.25grid.nc,872,,,2002,6.411764706
20021227_northern_hemisphere_swe_0.25grid.nc,715,,,2002,5.257352941
20021229_northern_hemisphere_swe_0.25grid.nc,658,,,2002,4.838235294
20021230_northern_hemisphere_swe_0.25grid.nc,481,,,2002,3.536764706
20021231_northern_hemisphere_swe_0.25grid.nc,66,,,2002,0.485294118
20030101_northern_hemisphere_swe_0.25grid.nc,23,,,2003,0.169117647
20030102_northern_hemisphere_swe_0.25grid.nc,65,,,2003,0.477941176
20030103_northern_hemisphere_swe_0.25grid.nc,353,,,2003,2.595588235
20030104_northern_hemisphere_swe_0.25grid.nc,524,,,2003,3.852941176
20030105_northern_hemisphere_swe_0.25grid.nc,683,,,2003,5.022058824
20030106_northern_hemisphere_swe_0.25grid.nc,925,,,2003,6.801470588
20030107_northern_hemisphere_swe_0.25grid.nc,1119,,,2003,8.227941176
